"Station Name: Cedar City - Zion NP, Kolob Canyon"
"Station ID: 1262327"
"Link To Variable Descriptions: https://climate.usu.edu/mchd/dashboard/overview/UCRN.php"

"META DATA"
Name,Description,Units,Frequency
airt,"average air temperature from PRTs in Met One shield",fahrenheit,dly
airt_max,"maximum 5 minute air temperature from prts in Met One shield",fahrenheit,dly
airt_min,"minimum 5 minute air temperature from prts in Met One shield",fahrenheit,dly
eto,"daily short reference ET from Etsz function",inches,dly
etr,"daily tall reference ET from Etsz function",inches,dly
precip,"daily precipitation",inches,dly
rh_max,"maximum relative humidity from rh sensor in Met One shield",percent,dly
rh_min,"mininum relative humidity from rh sensor in Met One shield",percent,dly
sealevel_pressure,"sea level corrected pressure",inHG,dly
site_pressure,pressure,millibar,dly
solar,"total incoming (short wave) radiation from pyronometer","watts per meter squared",dly
td,"average dew point temperature from rh sensor in Met One shield",fahrenheit,dly
td_max,"maximum 5 minute dew point temperature from rh sensor in Met One shield",fahrenheit,dly
td_min,"minimum 5 minute dew point temperature from rh sensor in Met One shield",fahrenheit,dly
timestamp,"date and time",,dly
wetness,"percent of the day that wetness sensor detected precipitation",percent,dly
windd,"average wind direction",degrees,dly
winds,"average wind speed","miles per hour",dly
winds_max,"maximum wind gust","miles per hour",dly

date_time,station_id,td,td_min,td_max,airt,airt_min,airt_max,rh_max,rh_min,winds,winds_max,windd,precip,wetness,solar,eto,etr,site_pressure,sealevel_pressure
"2024-12-01 23:59:59",1262327,19.0,10.1,23.8,37.3,27.3,47.2,68,27,5.145,19.461,128,0.000,0,8.92,0.060,0.082,25.2,30.3
"2024-12-02 23:59:59",1262327,22.8,19.4,27.9,40.8,30.3,51.8,72,30,6.263,18.567,152,0.000,0,10.30,0.074,0.101,25.2,30.3
"2024-12-03 23:59:59",1262327,23.5,20.0,27.2,38.4,26.7,52.0,80,35,3.579,17.896,118,0.000,0,10.04,0.058,0.075,25.2,30.3
"2024-12-04 23:59:59",1262327,25.6,23.0,28.8,41.1,32.8,50.9,76,37,5.816,21.027,100,0.000,0,10.72,0.069,0.094,25.2,30.3
"2024-12-05 23:59:59",1262327,26.2,22.8,29.6,40.2,31.8,51.3,77,36,5.816,21.698,117,0.000,0,10.09,0.065,0.089,25.2,30.3
"2024-12-06 23:59:59",1262327,26.4,22.7,29.3,40.0,30.1,49.5,80,41,6.263,22.593,104,0.000,0,10.64,0.063,0.086,25.2,30.3
"2024-12-07 23:59:59",1262327,22.1,16.5,26.7,39.0,28.9,52.6,78,26,4.921,19.461,110,0.000,0,10.76,0.066,0.089,25.2,30.3
"2024-12-08 23:59:59",1262327,19.7,16.2,22.3,37.0,27.5,51.9,69,30,1.566,10.961,126,0.000,0,9.68,0.043,0.053,25.0,30.1
"2024-12-09 23:59:59",1262327,17.8,12.0,26.4,33.2,27.6,38.9,76,34,6.935,24.159,129,0.000,0,10.51,0.056,0.077,25.1,30.3
"2024-12-10 23:59:59",1262327,11.6,8.3,14.5,31.3,22.3,42.6,70,26,5.369,20.804,110,0.000,0,10.68,0.058,0.080,25.3,30.4
"2024-12-11 23:59:59",1262327,7.1,3.3,10.1,32.6,20.5,48.9,59,16,2.013,14.987,129,0.000,0,9.45,0.046,0.061,25.2,30.3
"2024-12-12 23:59:59",1262327,7.3,4.9,14.0,40.0,27.6,48.5,45,17,3.355,16.777,158,0.000,0,7.26,0.059,0.084,24.9,30.0
"2024-12-13 23:59:59",1262327,14.8,11.0,16.8,35.6,25.6,47.4,61,28,2.461,14.987,137,0.000,0,10.43,0.055,0.070,25.0,30.1
"2024-12-14 23:59:59",1262327,16.0,13.7,19.5,41.8,28.2,49.2,63,26,4.250,18.343,163,0.000,0,6.18,0.057,0.084,25.1,30.2
"2024-12-15 23:59:59",1262327,16.2,10.5,23.1,38.2,26.8,51.0,73,20,2.908,16.553,116,0.000,0,10.53,0.060,0.079,25.1,30.2
"2024-12-16 23:59:59",1262327,10.2,5.3,15.1,38.6,23.6,52.0,64,14,2.684,17.001,151,0.000,0,8.14,0.053,0.075,25.1,30.2
"2024-12-17 23:59:59",1262327,15.3,9.5,21.5,41.4,31.6,54.8,53,21,3.355,20.580,136,0.000,0,8.53,0.061,0.083,25.2,30.3
"2024-12-18 23:59:59",1262327,19.7,16.3,23.3,42.2,28.6,58.4,63,23,2.684,14.093,131,0.000,0,10.22,0.061,0.078,25.3,30.4
"2024-12-19 23:59:59",1262327,20.2,17.5,23.3,42.1,29.9,59.4,65,23,2.684,16.330,129,0.000,0,10.23,0.063,0.083,25.2,30.4
"2024-12-20 23:59:59",1262327,18.2,15.5,22.3,42.5,29.9,61.8,67,16,1.790,14.316,137,0.000,0,9.71,0.056,0.073,25.2,30.3
"2024-12-21 23:59:59",1262327,16.8,13.9,20.5,43.7,31.9,60.8,55,18,2.237,14.987,135,0.000,0,9.57,0.061,0.084,25.2,30.3
"2024-12-22 23:59:59",1262327,17.4,14.2,28.1,45.4,34.7,58.0,52,19,1.790,14.093,135,0.000,0,8.27,0.048,0.063,25.1,30.2
"2024-12-23 23:59:59",1262327,29.2,26.4,32.7,46.2,37.4,58.5,74,35,2.684,12.974,130,0.000,0,10.05,0.057,0.070,25.1,30.2
"2024-12-24 23:59:59",1262327,26.8,23.7,37.9,44.4,29.4,56.9,84,29,3.355,21.698,145,0.041,8,7.80,0.056,0.077,25.0,30.1
"2024-12-25 23:59:59",1262327,30.3,23.4,35.4,37.8,31.1,43.8,93,57,5.592,24.383,140,0.065,19,4.49,0.027,0.038,24.9,30.1
"2024-12-26 23:59:59",1262327,24.2,22.3,27.4,35.6,27.9,47.0,83,42,2.237,14.764,156,0.000,0,8.35,0.039,0.049,25.0,30.1
"2024-12-27 23:59:59",1262327,24.9,21.5,28.8,39.7,32.6,48.9,80,39,3.355,17.896,157,0.000,0,10.30,0.054,0.071,24.9,30.0
"2024-12-28 23:59:59",1262327,27.6,23.8,30.6,39.1,30.8,52.6,83,41,1.566,14.987,144,0.000,0,8.78,0.038,0.045,25.1,30.2
"2024-12-29 23:59:59",1262327,26.1,21.8,29.6,44.2,31.2,56.0,85,31,3.355,22.593,146,0.000,0,10.43,0.064,0.085,25.0,30.1
"2024-12-30 23:59:59",1262327,23.6,20.1,29.1,39.7,31.7,48.2,76,39,4.698,20.356,119,0.000,0,10.09,0.059,0.079,25.1,30.2
"2024-12-31 21:59:59",1262327,17.4,14.7,20.9,33.1,25.4,41.5,71,37,6.263,21.251,114,0.000,0,10.55,0.055,0.073,25.1,30.2
"2024-12-31 23:59:59",1262327,17.1,14.0,20.9,32.7,25.4,41.5,71,37,6.040,21.251,117,0.000,0,10.55,0.055,0.073,25.1,30.2
"2025-01-01 23:59:59",1262327,14.4,11.5,17.6,31.9,20.4,44.3,73,29,1.566,12.527,153,0.000,0,7.90,0.034,0.043,25.1,30.2
"2025-01-02 23:59:59",1262327,18.2,15.4,23.3,40.5,29.4,57.3,61,22,1.566,9.171,141,0.000,0,10.23,0.053,0.067,25.2,30.3
"2025-01-03 23:59:59",1262327,21.3,15.3,24.4,48.2,36.4,58.1,62,20,3.579,20.804,153,0.000,0,8.16,0.070,0.096,25.0,30.2
"2025-01-04 23:59:59",1262327,14.4,10.4,19.0,43.4,34.8,51.5,52,21,5.369,19.685,151,0.000,0,9.72,0.078,0.107,25.0,30.1
"2025-01-05 23:59:59",1262327,16.4,14.9,18.8,36.6,27.0,47.1,65,29,5.145,20.132,132,0.000,0,10.18,0.062,0.086,25.2,30.3
"2025-01-06 23:59:59",1262327,20.4,15.6,24.0,36.5,26.0,47.9,69,34,4.250,18.343,134,0.000,0,8.89,0.051,0.066,25.1,30.2
"2025-01-07 23:59:59",1262327,24.2,17.4,27.7,33.0,28.7,35.1,79,61,8.500,26.172,138,0.020,4,3.86,0.029,0.040,25.1,30.2
"2025-01-08 23:59:59",1262327,13.5,9.4,17.4,29.9,23.8,39.7,69,31,6.935,22.817,117,0.000,0,10.13,0.054,0.074,25.2,30.3
"2025-01-09 23:59:59",1262327,15.1,9.1,20.1,31.0,27.3,37.5,67,43,8.500,32.212,106,0.002,1,10.03,0.055,0.076,25.2,30.3
"2025-01-10 23:59:59",1262327,12.4,1.9,17.3,31.5,23.2,46.3,73,15,4.026,18.567,91,0.000,0,10.89,0.053,0.071,25.2,30.3
"2025-01-11 23:59:59",1262327,14.4,8.9,25.9,32.1,24.3,40.3,86,32,6.711,29.751,121,0.008,1,11.45,0.060,0.084,25.0,30.1
"2025-01-12 23:59:59",1262327,16.8,13.9,22.6,28.8,24.4,36.0,74,40,6.935,25.501,132,0.002,1,10.15,0.048,0.064,25.0,30.2
"2025-01-13 23:59:59",1262327,14.1,10.9,16.7,26.7,19.3,35.6,82,39,5.816,19.685,137,0.002,1,11.31,0.049,0.065,25.2,30.3
"2025-01-14 23:59:59",1262327,13.0,9.1,15.2,29.1,20.6,39.4,69,35,6.711,24.383,113,0.000,0,11.43,0.059,0.081,25.3,30.4
"2025-01-15 23:59:59",1262327,14.4,9.4,17.9,30.6,19.3,43.1,71,34,6.263,21.251,125,0.000,0,11.69,0.063,0.086,25.3,30.4
"2025-01-16 23:59:59",1262327,8.2,3.3,14.5,31.6,16.9,52.1,76,14,2.013,15.211,136,0.000,0,11.98,0.062,0.082,25.1,30.3
"2025-01-17 23:59:59",1262327,5.9,3.1,10.3,31.5,20.7,46.7,50,20,2.684,17.448,137,0.000,0,11.87,0.061,0.082,25.0,30.1
"2025-01-18 23:59:59",1262327,6.4,-3.1,17.5,28.7,23.3,35.4,59,19,7.829,26.843,104,0.000,0,12.10,0.066,0.092,25.1,30.3
"2025-01-19 23:59:59",1262327,-2.8,-5.5,1.5,25.9,10.2,41.3,51,16,2.908,17.672,128,0.000,0,12.25,0.059,0.076,25.1,30.2
"2025-01-20 23:59:59",1262327,-0.4,-10.0,10.6,22.6,16.9,28.6,58,24,8.724,31.541,150,0.000,0,12.52,0.059,0.083,25.2,30.3
"2025-01-21 23:59:59",1262327,-12.5,-17.6,-9.6,24.0,10.9,40.2,39,10,3.355,18.790,134,0.000,0,12.55,0.059,0.076,25.3,30.5
"2025-01-22 23:59:59",1262327,-5.9,-13.4,2.8,32.5,18.8,44.6,24,10,7.158,36.462,141,0.000,0,12.54,0.095,0.137,25.3,30.4
"2025-01-23 23:59:59",1262327,-1.2,-5.5,4.0,29.1,20.9,40.7,40,17,5.592,20.804,114,0.000,0,12.66,0.070,0.095,25.4,30.5
"2025-01-24 23:59:59",1262327,-7.1,-12.4,-3.0,31.2,19.1,48.4,37,9,2.461,15.435,136,0.000,0,12.63,0.069,0.093,25.1,30.2
"2025-01-25 23:59:59",1262327,-3.9,-12.0,16.8,33.9,26.8,44.5,60,9,3.132,17.001,132,0.000,0,6.28,0.043,0.061,24.8,30.0
"2025-01-26 23:59:59",1262327,17.1,15.0,18.5,28.5,23.0,38.0,77,42,8.277,22.369,135,0.000,0,7.13,0.042,0.057,25.0,30.1
"2025-01-27 23:59:59",1262327,15.8,11.6,19.7,28.1,22.8,35.8,76,42,7.606,21.698,112,0.002,1,7.40,0.040,0.054,25.0,30.1
"2025-01-28 23:59:59",1262327,13.6,9.0,20.2,29.3,23.6,37.5,68,36,4.921,18.343,109,0.004,2,6.85,0.041,0.056,24.9,30.1
"2025-01-29 23:59:59",1262327,10.3,8.1,13.8,32.5,21.9,44.6,60,24,5.369,20.580,121,0.000,0,11.82,0.070,0.096,24.9,30.1
"2025-01-30 23:59:59",1262327,8.8,4.1,13.6,36.5,24.5,51.5,54,15,7.158,27.738,123,0.000,0,13.51,0.098,0.138,25.0,30.2
"2025-01-31 23:59:59",1262327,6.1,-0.8,11.1,37.1,18.9,51.0,45,19,3.132,15.435,155,0.000,0,11.58,0.069,0.093,25.1,30.3
"2025-02-01 23:59:59",1262327,13.0,8.3,23.8,44.6,33.1,55.7,39,19,3.355,17.448,171,0.000,0,12.69,0.085,0.116,25.1,30.2
"2025-02-02 23:59:59",1262327,31.0,18.4,36.7,52.4,44.7,60.7,58,33,5.145,18.790,179,0.000,0,12.97,0.099,0.133,25.0,30.2
"2025-02-03 23:59:59",1262327,30.0,25.3,33.5,57.1,51.7,65.3,52,24,4.026,21.922,169,0.000,0,11.49,0.097,0.132,25.0,30.1
"2025-02-04 23:59:59",1262327,28.6,25.0,32.0,58.1,53.0,65.9,41,25,7.382,28.185,180,0.000,0,12.84,0.140,0.195,24.9,30.0
"2025-02-05 23:59:59",1262327,31.1,27.1,34.8,52.3,46.3,60.0,64,36,4.698,26.172,164,0.000,0,10.25,0.085,0.115,24.9,30.1
"2025-02-06 23:59:59",1262327,29.4,22.3,34.9,52.0,46.1,59.5,61,24,5.369,27.067,174,0.000,0,14.42,0.112,0.153,24.9,30.0
"2025-02-07 23:59:59",1262327,33.6,29.1,36.7,51.1,45.5,58.2,68,41,5.145,25.725,169,0.012,7,9.48,0.077,0.105,24.9,30.1
"2025-02-08 23:59:59",1262327,22.8,4.2,28.9,40.0,31.8,53.1,83,18,5.816,24.159,135,0.010,1,14.72,0.086,0.108,25.0,30.2
"2025-02-09 23:59:59",1262327,15.5,10.8,20.2,34.9,24.1,48.2,77,23,6.263,21.698,129,0.000,0,14.18,0.079,0.102,25.1,30.2
"2025-02-10 23:59:59",1262327,11.0,4.5,15.9,36.0,23.6,52.6,64,14,4.474,18.790,151,0.000,0,15.21,0.086,0.112,24.9,30.1
"2025-02-11 23:59:59",1262327,11.0,4.5,18.7,30.5,22.8,44.3,63,27,4.250,24.383,124,0.000,0,12.46,0.065,0.085,24.7,29.8
"2025-02-12 23:59:59",1262327,4.4,-4.8,11.4,25.8,16.4,39.5,73,21,3.803,15.659,130,0.000,1,15.58,0.067,0.086,24.8,29.9
"2025-02-13 23:59:59",1262327,19.6,-4.4,34.8,30.2,17.5,37.1,98,25,5.145,20.804,168,1.717,63,4.33,0.020,0.025,24.9,30.0
"2025-02-14 23:59:59",1262327,34.7,30.1,37.7,36.4,31.2,38.7,99,81,2.237,17.448,155,0.522,82,3.61,0.017,0.019,24.9,30.0
"2025-02-15 23:59:59",1262327,26.0,18.0,32.3,37.9,31.1,48.1,99,31,4.026,19.685,121,0.006,1,16.30,0.082,0.102,25.1,30.2
"2025-02-16 23:59:59",1262327,25.3,20.2,31.2,38.0,26.9,53.9,85,39,2.013,13.869,144,0.000,0,14.18,0.070,0.084,25.1,30.2
"2025-02-17 23:59:59",1262327,28.1,25.4,31.1,42.2,32.1,53.4,82,38,2.237,13.645,139,0.000,0,14.49,0.073,0.089,24.9,30.0
"2025-02-18 23:59:59",1262327,21.1,17.7,30.8,41.7,34.4,49.8,72,28,5.369,19.238,127,0.000,0,16.56,0.100,0.130,25.0,30.1
"2025-02-19 23:59:59",1262327,20.0,15.7,23.4,39.2,29.6,51.9,71,28,2.461,12.303,161,0.000,0,12.34,0.072,0.092,25.1,30.2
"2025-02-20 23:59:59",1262327,23.9,18.0,30.3,41.4,32.9,49.0,69,38,6.263,26.843,107,0.000,0,16.89,0.102,0.132,25.0,30.1
"2025-02-21 23:59:59",1262327,24.5,22.9,25.6,37.9,31.4,49.0,79,38,6.487,21.027,135,0.000,0,16.21,0.087,0.112,25.2,30.3
"2025-02-22 23:59:59",1262327,21.3,12.6,25.7,40.8,27.9,57.7,79,17,3.579,14.093,147,0.000,0,15.85,0.090,0.110,25.2,30.3
"2025-02-23 23:59:59",1262327,19.6,12.2,24.2,45.4,28.1,61.4,64,20,3.132,17.672,142,0.000,0,16.65,0.110,0.141,25.2,30.3
"2025-02-24 23:59:59",1262327,24.8,21.1,28.5,50.1,34.3,68.1,65,20,2.013,13.869,138,0.000,0,17.35,0.114,0.139,25.1,30.3
"2025-02-25 23:59:59",1262327,19.3,6.0,32.4,54.3,41.2,69.6,63,9,3.132,22.146,149,0.000,0,17.42,0.133,0.168,25.0,30.2
"2025-02-26 23:59:59",1262327,15.5,9.2,21.9,43.2,34.1,54.3,59,17,9.619,30.646,150,0.000,0,18.12,0.141,0.193,25.2,30.3
"2025-02-27 23:59:59",1262327,14.7,12.3,17.4,42.9,27.6,58.8,62,16,4.921,18.567,115,0.000,0,18.28,0.122,0.161,25.2,30.4
"2025-02-28 23:59:59",1262327,12.2,8.9,15.3,45.7,26.3,64.3,54,11,3.579,15.435,119,0.000,0,18.33,0.131,0.171,25.1,30.2
"2025-03-01 23:59:59",1262327,16.5,12.4,19.3,50.3,38.8,63.8,46,17,5.592,18.343,114,0.000,0,17.61,0.148,0.202,24.9,30.0
"2025-03-02 23:59:59",1262327,18.0,5.1,24.6,45.5,33.9,60.3,63,18,5.816,32.212,155,0.002,4,17.45,0.137,0.185,24.8,29.9
"2025-03-03 23:59:59",1262327,29.1,24.3,33.6,34.1,31.2,37.2,98,62,2.908,15.659,163,0.246,50,6.51,0.027,0.032,24.8,29.9
"2025-03-04 23:59:59",1262327,29.7,24.9,34.5,40.7,32.3,52.8,95,34,4.026,16.553,126,0.002,1,18.07,0.092,0.111,25.0,30.1
"2025-03-05 23:59:59",1262327,29.2,25.1,37.7,40.6,29.9,53.3,91,35,3.355,20.132,154,0.278,30,10.55,0.069,0.087,24.9,30.0
"2025-03-06 23:59:59",1262327,30.2,24.0,34.5,34.6,32.1,37.6,98,66,4.921,29.528,166,1.087,57,10.23,0.040,0.047,24.6,29.8
"2025-03-07 23:59:59",1262327,25.8,21.8,29.7,33.6,25.2,39.4,95,60,6.040,22.146,160,0.000,0,10.10,0.052,0.066,24.8,30.0
"2025-03-08 23:59:59",1262327,23.1,19.8,26.0,38.3,30.3,49.4,76,35,6.487,22.146,158,0.000,0,19.90,0.104,0.133,25.2,30.3
"2025-03-09 23:59:59",1262327,21.8,14.5,27.7,42.8,26.1,59.3,86,17,3.132,15.659,153,0.000,0,20.33,0.118,0.144,25.2,30.3
"2025-03-10 23:59:59",1262327,19.3,10.0,24.7,46.4,35.0,61.8,62,13,2.684,16.553,134,0.000,0,20.32,0.130,0.164,25.0,30.1
"2025-03-11 23:59:59",1262327,21.7,17.4,32.2,46.5,33.8,60.3,71,19,3.579,18.567,157,0.002,3,17.55,0.121,0.157,24.8,30.0
"2025-03-12 23:59:59",1262327,35.6,31.7,40.2,43.6,38.4,48.3,95,59,4.921,21.251,174,0.301,46,8.58,0.052,0.066,24.9,30.0
"2025-03-13 23:59:59",1262327,34.1,28.4,39.9,37.5,30.6,43.4,97,73,4.698,28.857,165,1.232,77,2.51,0.016,0.022,24.7,29.8
"2025-03-14 23:59:59",1262327,25.6,18.4,30.9,30.8,22.0,38.2,93,65,2.684,14.764,147,0.071,22,14.33,0.059,0.067,24.7,29.8
"2025-03-15 23:59:59",1262327,25.3,19.1,28.9,36.7,28.4,47.9,97,34,2.013,15.435,179,0.016,14,16.45,0.079,0.094,24.9,30.0
"2025-03-16 23:59:59",1262327,28.0,24.8,32.0,42.6,28.8,54.8,91,35,3.355,17.672,152,0.000,0,18.34,0.103,0.127,25.1,30.2
"2025-03-17 23:59:59",1262327,27.8,22.1,33.6,51.0,45.4,58.8,62,27,7.158,30.199,182,0.002,5,17.12,0.138,0.184,24.9,30.0
"2025-03-18 23:59:59",1262327,27.2,19.3,35.0,35.4,29.9,42.1,95,40,4.921,23.040,102,0.193,27,13.99,0.063,0.076,25.0,30.1
"2025-03-19 23:59:59",1262327,17.0,12.6,23.2,35.3,25.9,47.5,68,26,4.474,17.672,123,0.000,0,22.00,0.104,0.128,25.2,30.4
"2025-03-20 23:59:59",1262327,16.1,12.0,21.7,45.3,33.4,55.3,64,21,3.355,12.974,168,0.000,0,18.45,0.119,0.151,25.1,30.2
"2025-03-21 23:59:59",1262327,22.6,20.4,26.0,45.2,28.4,60.5,78,23,2.461,14.764,145,0.000,0,19.67,0.122,0.151,25.0,30.1
"2025-03-22 23:59:59",1262327,27.1,23.1,31.6,49.0,34.8,62.4,67,26,2.461,15.211,157,0.000,0,17.03,0.114,0.142,25.0,30.1
"2025-03-23 23:59:59",1262327,27.6,25.6,29.8,51.9,35.5,65.4,73,23,4.698,17.672,138,0.000,0,22.36,0.164,0.210,25.1,30.2
"2025-03-24 23:59:59",1262327,28.6,26.3,31.2,55.7,40.1,72.2,63,20,5.369,18.567,130,0.000,0,22.90,0.186,0.242,25.2,30.3
"2025-03-25 23:59:59",1262327,31.5,27.8,34.2,58.7,43.8,76.1,61,17,3.803,16.777,144,0.000,0,23.00,0.174,0.216,25.1,30.3
"2025-03-26 23:59:59",1262327,27.5,18.4,35.7,59.2,41.1,78.3,73,10,2.461,17.224,137,0.000,0,22.61,0.174,0.216,25.0,30.1
"2025-03-27 23:59:59",1262327,24.7,19.5,33.0,60.3,44.5,74.6,55,16,4.698,25.725,151,0.000,0,19.29,0.185,0.247,24.9,30.0
"2025-03-28 23:59:59",1262327,20.4,14.8,25.4,56.1,41.6,62.1,46,17,4.474,19.238,165,0.000,0,15.96,0.141,0.193,24.8,29.9
"2025-03-29 23:59:59",1262327,26.4,20.7,32.1,45.6,34.1,57.9,71,26,3.579,21.698,138,0.004,1,16.75,0.114,0.144,24.8,29.9
"2025-03-30 23:59:59",1262327,23.8,16.4,30.2,48.9,33.3,61.6,80,21,3.579,19.909,161,0.000,0,17.10,0.125,0.163,24.9,30.0
"2025-03-31 23:59:59",1262327,25.4,16.9,30.1,54.3,48.6,61.4,47,23,6.711,25.949,177,0.000,0,21.87,0.178,0.234,24.8,29.9
"2025-04-01 23:59:59",1262327,15.8,4.8,28.8,44.1,35.4,50.5,58,15,4.698,22.593,193,0.000,3,18.50,0.124,0.162,24.7,29.8
"2025-04-02 23:59:59",1262327,22.7,15.1,31.2,36.0,30.4,46.3,97,26,3.132,16.553,162,0.329,36,10.65,0.067,0.084,24.7,29.8
"2025-04-03 23:59:59",1262327,29.0,24.0,33.9,36.1,31.1,43.0,94,51,3.803,18.343,115,0.057,23,18.88,0.079,0.092,24.8,29.9
"2025-04-04 23:59:59",1262327,25.0,19.7,28.9,39.9,32.1,49.8,81,30,7.158,25.949,134,0.000,0,21.02,0.119,0.154,25.0,30.1
"2025-04-05 23:59:59",1262327,22.3,15.6,27.2,43.3,34.4,54.7,74,22,6.487,23.264,123,0.000,0,25.22,0.154,0.199,25.2,30.3
"2025-04-06 23:59:59",1262327,17.2,12.7,20.4,47.2,30.2,63.9,67,14,3.579,17.672,117,0.000,0,25.10,0.172,0.219,25.2,30.3
"2025-04-07 23:59:59",1262327,17.2,10.3,23.4,53.1,33.1,68.8,57,13,3.132,16.553,154,0.000,0,22.92,0.170,0.217,25.1,30.2
"2025-04-08 23:59:59",1262327,22.4,16.2,29.8,56.9,41.3,72.7,54,16,2.684,16.553,148,0.000,0,22.36,0.171,0.216,25.0,30.2
"2025-04-09 23:59:59",1262327,27.1,24.4,32.9,59.5,39.4,78.0,62,14,2.684,16.106,148,0.000,0,25.21,0.197,0.245,25.1,30.3
"2025-04-10 23:59:59",1262327,25.3,14.9,31.5,63.2,46.8,81.8,52,8,2.908,15.659,150,0.000,0,25.48,0.206,0.258,25.2,30.3
"2025-04-11 23:59:59",1262327,23.1,17.0,32.3,63.9,46.3,81.2,53,10,2.684,17.001,144,0.000,0,24.52,0.203,0.257,25.1,30.2
"2025-04-12 23:59:59",1262327,19.3,11.7,26.6,64.4,50.6,75.2,35,10,3.803,24.159,144,0.000,0,20.30,0.190,0.256,24.9,30.1
"2025-04-13 23:59:59",1262327,23.6,10.9,32.2,58.1,47.8,71.3,53,13,6.040,20.804,125,0.000,0,25.52,0.212,0.273,25.0,30.1
"2025-04-14 23:59:59",1262327,16.1,13.0,19.6,56.5,39.8,71.7,42,12,6.263,22.369,128,0.000,0,25.06,0.214,0.284,25.1,30.2
"2025-04-15 23:59:59",1262327,24.2,17.1,29.9,61.5,44.6,75.2,52,14,2.684,16.330,143,0.000,0,25.73,0.198,0.244,25.0,30.1
"2025-04-16 23:59:59",1262327,28.4,16.0,34.4,60.4,45.4,73.6,52,16,2.908,20.356,153,0.002,0,21.62,0.169,0.210,24.9,30.0
"2025-04-17 23:59:59",1262327,30.6,21.3,37.4,50.8,37.5,60.4,95,23,5.369,32.212,145,0.252,7,13.26,0.117,0.158,24.8,29.9
"2025-04-18 23:59:59",1262327,29.0,23.4,33.5,35.8,30.4,41.1,95,52,5.145,23.935,135,0.169,15,13.41,0.057,0.069,24.9,30.0
"2025-04-19 23:59:59",1262327,21.4,11.9,28.2,42.0,30.7,55.1,79,17,5.816,20.356,122,0.000,0,27.14,0.155,0.197,25.0,30.1
"2025-04-20 23:59:59",1262327,19.5,13.9,25.1,49.6,32.3,66.9,67,14,3.132,16.777,149,0.000,0,27.27,0.188,0.234,25.0,30.2
"2025-04-21 23:59:59",1262327,18.5,13.7,26.4,55.3,38.5,72.0,54,10,2.908,16.553,148,0.000,0,27.39,0.204,0.255,25.0,30.1
"2025-04-22 23:59:59",1262327,21.3,17.3,27.9,57.9,40.1,74.4,56,12,2.908,16.777,151,0.000,0,27.25,0.208,0.258,24.9,30.0
"2025-04-23 23:59:59",1262327,23.3,17.3,31.5,60.1,44.6,73.4,54,13,3.579,19.909,160,0.000,0,24.51,0.198,0.255,24.9,30.0
"2025-04-24 23:59:59",1262327,25.6,19.7,31.9,60.2,46.3,72.9,54,15,3.355,19.909,165,0.000,0,26.56,0.207,0.260,24.9,30.0
"2025-04-25 23:59:59",1262327,19.5,5.7,29.9,58.3,42.0,71.2,54,11,6.263,27.738,161,0.000,0,26.55,0.236,0.312,24.8,30.0
"2025-04-26 23:59:59",1262327,17.2,6.3,24.2,57.7,45.4,69.2,34,13,5.816,25.949,176,0.000,0,27.21,0.231,0.305,24.8,29.9
